      occcnt,        pcnt,     p_level,        xcnt,   rest_zcnt,rest_z_level,      udistr,    escape1m,  escape1p5m,    escape2m,,
           2,           2,    0.936104,           1,      69    ,    0.691203,    0.000452,    0.257981,    0.364807,    0.451829,,
           2,           2,    0.936104,           1,      70    ,    0.696623,    0.000551,    0.149654,    0.258006,    0.355327,,
           2,           2,    0.936104,           1,      71    ,    0.702070,    0.000633,    0.096187,    0.201589,    0.303128,,
           2,           2,    0.936104,           1,      72    ,    0.707546,    0.000714,    0.093084,    0.197237,    0.298402,,
           2,           2,    0.936104,           1,      73    ,    0.713050,    0.000757,    0.140387,    0.245570,    0.341998,,
           2,           2,    0.936104,           1,      74    ,    0.718583,    0.000780,    0.243144,    0.346311,    0.432461,,
           2,           2,    0.936104,           1,      75    ,    0.724144,    0.000763,    0.404830,    0.495374,    0.564309,,
           2,           2,    0.936104,           1,      76    ,    0.729735,    0.000696,    0.608218,    0.673223,    0.719293,,
           2,           2,    0.936104,           2,      43    ,    0.559703,    0.000039,    0.606239,    0.667883,    0.706665,,
           2,           2,    0.936104,           2,      44    ,    0.564440,    0.000059,    0.401716,    0.484568,    0.539669,,
           2,           2,    0.936104,           2,      45    ,    0.569202,    0.000079,    0.237269,    0.325016,    0.388319,,
           2,           2,    0.936104,           2,      46    ,    0.573989,    0.000097,    0.127018,    0.204456,    0.266911,,
           2,           2,    0.936104,           2,      47    ,    0.578801,    0.000115,    0.061731,    0.120989,    0.176303,,
           2,           2,    0.936104,           2,      48    ,    0.583637,    0.000128,    0.027187,    0.067880,    0.113671,,
           2,           2,    0.936104,           2,      49    ,    0.588499,    0.000140,    0.011109,    0.037855,    0.075403,,
           2,           2,    0.936104,           2,      50    ,    0.593385,    0.000152,    0.005212,    0.025028,    0.058274,,
           2,           2,    0.936104,           2,      51    ,    0.598298,    0.000166,    0.005581,    0.026270,    0.060465,,
           2,           2,    0.936104,           2,      52    ,    0.603235,    0.000177,    0.012460,    0.041828,    0.082089,,
           2,           2,    0.936104,           2,      53    ,    0.608198,    0.000193,    0.030247,    0.075229,    0.125088,,
           2,           2,    0.936104,           2,      54    ,    0.613187,    0.000191,    0.067603,    0.132430,    0.192507,,
           2,           2,    0.936104,           2,      55    ,    0.618202,    0.000203,    0.136804,    0.220245,    0.287336,,
           2,           2,    0.936104,           2,      56    ,    0.623243,    0.000195,    0.251274,    0.344290,    0.411311,,
           2,           2,    0.936104,           2,      57    ,    0.628310,    0.000179,    0.418373,    0.504748,    0.562164,,
           2,           2,    0.936104,           2,      58    ,    0.633403,    0.000156,    0.621769,    0.684964,    0.724715,,
           2,           2,    0.936104,           3,      25    ,    0.478489,    0.000042,    0.592170,    0.652292,    0.690016,,
           2,           2,    0.936104,           3,      26    ,    0.482805,    0.000068,    0.386916,    0.466498,    0.519216,,
           2,           2,    0.936104,           3,      27    ,    0.487144,    0.000097,    0.225062,    0.308046,    0.367495,,
           2,           2,    0.936104,           3,      28    ,    0.491505,    0.000129,    0.118640,    0.190663,    0.247932,,
           2,           2,    0.936104,           3,      29    ,    0.495889,    0.000165,    0.056769,    0.110724,    0.159577,,
           2,           2,    0.936104,           3,      30    ,    0.500295,    0.000203,    0.024541,    0.060152,    0.097783,,
           2,           2,    0.936104,           3,      31    ,    0.504724,    0.000246,    0.009551,    0.030511,    0.057000,,
           2,           2,    0.936104,           3,      32    ,    0.509177,    0.000290,    0.003340,    0.014442,    0.031680,,
           2,           2,    0.936104,           3,      33    ,    0.513652,    0.000339,    0.001048,    0.006412,    0.017035,,
           2,           2,    0.936104,           3,      34    ,    0.518151,    0.000388,    0.000299,    0.002800,    0.009481,,
           2,           2,    0.936104,           3,      35    ,    0.522673,    0.000435,    0.000101,    0.001577,    0.006768,,
           2,           2,    0.936104,           3,      36    ,    0.527218,    0.000494,    0.000135,    0.001948,    0.007978,,
           2,           2,    0.936104,           3,      37    ,    0.531787,    0.000546,    0.000457,    0.004147,    0.013472,,
           2,           2,    0.936104,           3,      38    ,    0.536380,    0.000611,    0.001553,    0.009482,    0.024882,,
           2,           2,    0.936104,           3,      39    ,    0.540996,    0.000667,    0.004754,    0.020591,    0.045075,,
           2,           2,    0.936104,           3,      40    ,    0.545637,    0.000733,    0.013043,    0.041747,    0.078020,,
           2,           2,    0.936104,           3,      41    ,    0.550301,    0.000786,    0.032143,    0.078924,    0.128407,,
           2,           2,    0.936104,           3,      42    ,    0.554990,    0.000829,    0.071315,    0.139295,    0.200917,,
           2,           2,    0.936104,           3,      43    ,    0.559703,    0.000861,    0.142920,    0.229946,    0.299223,,
           2,           2,    0.936104,           3,      44    ,    0.564440,    0.000860,    0.259895,    0.356050,    0.425009,,
           2,           2,    0.936104,           3,      45    ,    0.569202,    0.000821,    0.428465,    0.516888,    0.575521,,
           2,           2,    0.936104,           3,      46    ,    0.573989,    0.000739,    0.631025,    0.695075,    0.735302,,
           3,           2,    0.936104,           1,      59    ,    0.638523,    0.000149,    0.618768,    0.682815,    0.725755,,
           3,           2,    0.936104,           1,      60    ,    0.643669,    0.000245,    0.415397,    0.503976,    0.567774,,
           3,           2,    0.936104,           1,      61    ,    0.648842,    0.000353,    0.249733,    0.348231,    0.426754,,
           3,           2,    0.936104,           1,      62    ,    0.654042,    0.000453,    0.138849,    0.234395,    0.320489,,
           3,           2,    0.936104,           1,      63    ,    0.659269,    0.000554,    0.077693,    0.165852,    0.254645,,
           3,           2,    0.936104,           1,      64    ,    0.664522,    0.000656,    0.057954,    0.142273,    0.231460,,
           3,           2,    0.936104,           1,      65    ,    0.669803,    0.000734,    0.076120,    0.163396,    0.251784,,
           3,           2,    0.936104,           1,      66    ,    0.675112,    0.000792,    0.135605,    0.229713,    0.315170,,
           3,           2,    0.936104,           1,      67    ,    0.680448,    0.000829,    0.244884,    0.341908,    0.419819,,
           3,           2,    0.936104,           1,      68    ,    0.685812,    0.000815,    0.409580,    0.497114,    0.560536,,
           3,           2,    0.936104,           1,      69    ,    0.691203,    0.000748,    0.613344,    0.676935,    0.719774,,
           3,           2,    0.936104,           2,      35    ,    0.522673,    0.000021,    0.599996,    0.660979,    0.699336,,
           3,           2,    0.936104,           2,      36    ,    0.527218,    0.000035,    0.395114,    0.476530,    0.530673,,
           3,           2,    0.936104,           2,      37    ,    0.531787,    0.000046,    0.231797,    0.317450,    0.379262,,
           3,           2,    0.936104,           2,      38    ,    0.536380,    0.000060,    0.123246,    0.198346,    0.258989,,
           3,           2,    0.936104,           2,      39    ,    0.540996,    0.000075,    0.059498,    0.116629,    0.170128,,
           3,           2,    0.936104,           2,      40    ,    0.545637,    0.000087,    0.026040,    0.065130,    0.109425,,
           3,           2,    0.936104,           2,      41    ,    0.550301,    0.000098,    0.010614,    0.036421,    0.073042,,
           3,           2,    0.936104,           2,      42    ,    0.554990,    0.000110,    0.005093,    0.024666,    0.057702,,
           3,           2,    0.936104,           2,      43    ,    0.559703,    0.000119,    0.005757,    0.026902,    0.061646,,
           3,           2,    0.936104,           2,      44    ,    0.564440,    0.000134,    0.013048,    0.043577,    0.085079,,
           3,           2,    0.936104,           2,      45    ,    0.569202,    0.000142,    0.031551,    0.078363,    0.129977,,
           3,           2,    0.936104,           2,      46    ,    0.573989,    0.000152,    0.070072,    0.137223,    0.199291,,
           3,           2,    0.936104,           2,      47    ,    0.578801,    0.000158,    0.140863,    0.226765,    0.295745,,
           3,           2,    0.936104,           2,      48    ,    0.583637,    0.000162,    0.257004,    0.352136,    0.420634,,
           3,           2,    0.936104,           2,      49    ,    0.588499,    0.000156,    0.425093,    0.512846,    0.571150,,
           3,           2,    0.936104,           2,      50    ,    0.593385,    0.000149,    0.627945,    0.691719,    0.731818,,
           3,           2,    0.936104,           3,      17    ,    0.444751,    0.000015,    0.585895,    0.645308,    0.682556,,
           3,           2,    0.936104,           3,      18    ,    0.448892,    0.000024,    0.380403,    0.458519,    0.510223,,
